contentid,contenttypeid,title,homepage,overview,tel,telname,createdtime,modifiedtime,firstimage,firstimage2,cpyrhtDivCd,areacode,sigungucode,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,cat1,cat2,cat3,addr1,addr2,zipcode,mapx,mapy,mlevel
2763981,38,서동미로시장,"<a href=""https://www.geumjeong.go.kr/tour/index.geumj?menuCd=DOM_000000412001004001&cpath="" target=""_blank"" title=""새창 : 금정구청 문화관광 사이트로 이동"">https://www.geumjeong.go.kr/tour/</a>","부산 금정구에 위치한 ‘서동 미로 시장’은 길이 마치 미로 같다 하여 붙여진 이름이다. 서동시장, 서동 향토 시장, 서동 전통 골목시장 3개의 시장을 합하여 ‘문화 관광형 시장’으로 부르는데, 전통 시장의 모습뿐만 아니라 예술 창작공간, 문화 강좌를 진행하는 새로운 형태의 시장이다. 2012년 6월 개관한 서동예술창작공간은 지상 2층, 지하 1층 규모의 다목적실, 전시실, 예술인 작업실, 강의실, 작은 도서관, 옥상 하늘 쉼터, 야외 공연장 등을 갖추고 있다. 문화 예술 전통시장이라는 이름에 걸맞게 시장 상인 및 지역 주민들을 대상으로 다양한 문화 강좌도 진행한다.",,,20211028004905,20251127112026,http://tong.visitkorea.or.kr/cms/resource/76/3561476_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/3561476_image3_1.jpg,Type1,6,2,26,410,SH,SH06,SH060200,A04,A0401,A04010200,부산광역시 금정구 서동로141번길 16 (서동),,46320,129.1024697033,35.2159085830,6
2778503,39,서울깍두기,,"서울깍두기 본점은 부산시 금정구 장전동에 자리 잡고 있다. 대표 메뉴는 국수사리와 밥이 말아져 나오는 설렁탕이며, 뽀얀 국물에 푸짐한 고기가 들어있다. 이외에도 곰탕, 꼬리곰탕, 양지탕, 도가니탕, 족탕 등 다양한 메뉴가 준비되어 있다. 양질의 고기를 충분히 끓여 나온 진한 국물과 칼칼하고 시원한 맛의 깍두기가 더해지는 맛이 일품이다. 음식점은 부산 지하철 1호선 부산대역에서 가깝고, 주변에는 부산대학교 젊음의 거리, 온천천어울마당이 위치해 있어 연계 관광으로도 좋다.",,,20211124195137,20251023143000,,,,6,2,26,410,FD,FD01,FD010100,A05,A0502,A05020100,부산광역시 금정구 장전온천천로 75,,46290,129.0887065771,35.2317537744,6
2783308,28,서프마린,"공식 네이버블로그 <a href=""https://blog.naver.com/hjs0329"" target=""_blank"" title=""새창 : 서프마린 네이버블로그로 이동"">https://blog.naver.com/hjs0329</a><br>공식 인스타그램 <a href=""https://www.instagram.com/surfmarine_busan/"" target=""_blank"" title=""새창 : 서프마린 인스타그램으로 이동"">https://www.instagram.com/surfmarine_busan/</a>","부산 광안리해수욕장은 한여름 무더위를 날려버릴 액티비티를 즐기기에 적합한 장소이다. 서프마린에서는 광안리해수욕장 노을을 배경으로 패들보드 체험을 할 수 있어 소중한 사람과 함께 특별한 추억을 쌓을 수 있다. 바다로 나가기 전, 패들보드의 구조와 패들보드를 움직이는 방법, 주의사항에 대해 교육시간을 갖기 때문에 초보자 혹은 처음 패들보드를 접하는 사람들도 이용이 가능하다. 또한, 해변으로 나가도 바다와 익숙해지는 시간을 한 번 더 갖기 때문에 누구나 큰 어려움 없이 패들보드를 즐길 수 있다. 파도가 잔잔하다면 시원한 물살을 가르며 광안대교 아래까지도 이동이 가능하다. 서프마린 강사들이 패들보드 체험을 하는 모습을 촬영하기 때문에 황홀한 순간을 사진으로 남길 수도 있다.",,,20211130182742,20250624204153,http://tong.visitkorea.or.kr/cms/resource/87/3500487_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/3500487_image3_1.jpg,Type3,6,12,26,500,LS,LS02,LS020100,A03,A0303,A03030100,부산광역시 수영구 광안해변로 125 (남천동),우진빌딩 지하 1층,48304,129.1145761217,35.1461166232,6
128053,12,선암사(부산),"<a href=""http://www.sunamsa.or.kr/"" target=""_blank"" title=""선암사 사이트로 이동"">http://www.sunamsa.or.kr</a>","선암사는 대한불교 조계종 제14교구 본사인 범어사의 말사이다. 675년 원효(元曉)가 창건하였다. 창건 당시에는 견강사(見江寺)라고 불렀으며, 절 뒷산 절벽 바위 위에서 화랑들이 무술을 닦으면서 절 이름을 선암사로 바꿨다고 하기도 하고, 1483년 각초(覺招)가 중창하면서 바꿨다고도 한다. 1568년 신연(信衍), 1718년 선오(禪悟)가 각각 중수했고 1918년에는 동운(東雲)이, 1955년에는 혜수(慧修)가 중수하였다. 선암사에는 휴식형 템플스테이를 운영하고 있으며, 불교교양대학과 원효합창단, 불교봉사단, 도자기 만들기, 용왕기도 등 다양한 행사들을 운영하고 있다. 선암사 시설로는 대웅전을 중심으로 극락전, 관음전, 명부전, 조사전, 칠성각, 산신각, 요사채와 종각이 있는 극락정토 도량이며, 석축 위 동백나무가 아름답다. 경내를 관통하고 흐르는 계곡에 있는 돌다리가 극락교이며, 용왕단 뒤쪽으로 흐르는 조그마한 폭포가 선암폭포이다.",,,20040302090000,20251023143000,http://tong.visitkorea.or.kr/cms/resource/36/3552636_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/3552636_image3_1.jpg,Type1,6,7,26,230,HS,HS03,HS030100,A02,A0201,A02010800,부산광역시 부산진구 백양산로 138,,47148,129.0275328529,35.1768587956,6
2872553,39,선창갈미조개,,"선창갈미조개는 명지선창회타운에 있는 조개구이 전문점이다. 선창갈미조개는 TV조선 식객 허영만의 백반기행에 소개될 정도로 유명한 맛집으로 그날 갈미조개(개량조개)가 동나면 일찍 문을 닫는다. 기본 차림 상은 상추, 깻잎, 마늘, 고추, 김, 쌈장 등과 함께 순두부가 나온다.",,,20221021143333,20250708104638,http://tong.visitkorea.or.kr/cms/resource/45/2872545_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/45/2872545_image3_1.JPG,Type3,6,1,26,440,FD,FD01,FD010100,A05,A0502,A05020100,부산광역시 강서구 르노삼성대로 602 (명지동),,46773,128.9286018554,35.1013709857,6
403961,39,선창횟집,,"선창횟집의 창밖으로는 에메랄드 빛 짙푸른 파도와 광안대교가 눈앞에 펼쳐진다. 이곳에서는 도미, 우럭, 광어, 감성돔, 능성어 등의 등의 활어를 맛볼 수 있다. 선창횟집만의 특별 메뉴는 생선 완자와 생선뼈 찜이다. 각각 식사와 생선회를 주문할 때 함께 나온다. 생선 살을 그대로 튀긴 생선 완자는 맛이 담백하며, 회를 뜨고 남은 뼈에 양념을 입힌 생선뼈 찜은 살을 발라먹는 재미를 느낄 수 있다. 넓은 홀과 개별룸 시설을 완비하고 있어 각종 모임을 하기에도 좋다.",,,20080120072516,20250311154507,,,,6,16,26,350,FD,FD01,FD010100,A05,A0502,A05020100,부산광역시 해운대구 달맞이길62번길 67,,48098,129.1738428948,35.1568915149,6
319563,12,성암사(부산),"<a href=""https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1796&lang_cd=ko""target=""_blank"" title=""새창: 비짓부산 홈페이지로 이동"">https://www.visitbusan.net/</a>","부산의 중심인 황령산의 작은 봉우리인 갈미봉 자락에 위치하고 있는 성암사는 거북이가 알을 낳고 있는 형국이라고 하여 부귀와 재물을 상징한다고 하는 명당 자리에 있다. 성암사 뒷산에는 머리와 등 부분이 거북이 모습을 한 바위를 볼 수 있는데 거북이가 알을 낳는 자리의 기운 때문인지 옛날부터 삼성전과 용왕당에서 기도를 드리면 자손을 얻는다는 전설이 전해지고 있다. 역대로 성암사 신도 가운데 사법시험을 비롯한 각종 국가고시에 합격한 사람이 많이 배출되었다고 하고 있어, 거북바위의 전설이 신기한 곳이다. 구전에 의하면 성암사는 고려말 창건된 오래된 전통 있는 고찰이며, 현재에는 초하루법회, 인등재일법회, 지장재일법회를 열고 있으며, 경남불교대학과 불교대학원을 설립해 수 많은 불자들에게 불법을 전하고 있다.",,,20071207192935,20250522100243,http://tong.visitkorea.or.kr/cms/resource/32/3070632_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/32/3070632_image3_1.JPG,Type3,6,4,26,290,HS,HS03,HS030100,A02,A0201,A02010800,부산광역시 남구 진남로210번길 58-15,(문현동),48422,129.0800957995,35.1456799238,6
403957,39,성일집,"<a href=""http://www.ggom.co.kr"" target=""_blank"" title=""새창 : 성일집 홈페이지로 이동"">http://www.ggom.co.kr</a>",60여 년 전통의 제대로 된 곰장어 구이를 파는 집이다. 갓 잡은 곰장어에 야채와 양념을 넣고 철판에 볶는 평범한 방식이지만 60여 년 전통의 비법 양념 덕분에 특별한 맛이 난다. 매운맛과 단맛 어느 하나에 치우치지 않는 감칠맛 나는 양념은 주인이 직접 만들고 있다.<br>,,,20080120072506,20240913104516,,,,6,15,26,110,FD,FD01,FD010100,A05,A0502,A05020100,부산광역시 중구 대교로 103,,48943,129.0375007674,35.0994287600,6
3373600,39,세븐아일랜드,"<a href=""https://www.instagram.com/7island_coffee/"" target=""_blank"" title=""새창 :세븐아일랜드 홈페이지로 이동"">https://www.instagram.com/7island_coffee/</a>","세븐 아일랜드는 우리가 ‘섬에 가고 싶었던 이유들’을 모두 반영한 공간이다. 섬에 둘러싸인 섬 위에 놓인 여유, 흥미로움, 고요, 만남이 공존하는 이 공간, 세븐 아일랜드는 섬을 경험하는 공간이다. 6~12인까지 수용가능한 미팅룸을 사전 예약 시 이용이 가능하여 단체로 방문하기에도 좋다. 애견동반은 불가능한 곳으로 참고하면 된다. 대표메뉴는 블랙라떼로, 세븐아일랜드만의 모노톤 인테리어와 바다 위에 떠 있는 섬에서 영감을 받아 개발했다고 한다.",,,20240925134655,20250318220121,http://tong.visitkorea.or.kr/cms/resource/21/3373621_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/3373621_image2_1.jpg,Type3,6,1,26,440,FD,FD05,FD050100,A05,A0502,A05020900,부산광역시 강서구 가덕해안로 560 (천성동),,46770,128.8072472729,35.0451417294,6
1019616,28,센텀시티 아이스링크,"<a href=""http://www.shinsegae.com/store/entertainment/centum-icelink.do?storeCd=SC00008#focus_move"" target=""_blank"" title=""새창 : 센텀시티 아이스링크 홈페이지로 이동"">http://www.shinsegae.com</a>","신세계백화점 센텀시티가 운영하는 실내 아이스링크장이다. 백화점 4층에 있으며, 최대 500명을 수용하는 최첨단 아이스링크장으로 낮에는 자연채광 속에서 스케이트를 즐길 수 있고, 밤에는 화려하고 낭만적인 조명을 받으며 환상적인 야간 스케이팅을 즐길 수 있는 곳이다. 모든 연령대가 만족할 수 있는 다목적 아이스링크장으로 아이스링크장을 내려다보며 세계의 다양한 음식을 즐길 수 있는 푸드파크와 스낵코너, 그밖에 다양한 문화홀, 휴게실, 고객지원센터 등이 운영되고 있다.",,,20100512222740,20251023143000,http://tong.visitkorea.or.kr/cms/resource/63/3544863_image2_1.JPEG,http://tong.visitkorea.or.kr/cms/resource/63/3544863_image3_1.JPEG,Type3,6,16,26,350,LS,LS01,LS010900,A03,A0302,A03021300,부산광역시 해운대구 센텀남대로 35,,48058,129.1295519730,35.1688560217,6
2952019,39,소공간,"<a href=""https://www.instagram.com/sogonggan_dining"" target=""_blank"" title=""새창: 소공간 인스타그램 홈페이지로 이동"">https://www.instagram.com/sogonggan_dining</a>",부산에 위치한 소공간은 한식 퓨전 코스요리를 선보이는 곳이다. 우리 소(1++) 메인으로 당일 공수한 지역색 가득한 제철 식재료와 조화로운 구성으로 담백하게 표현하고 있다. 이곳은 웰컴키즈존으로 베이비 체어와 식기 그리고 키즈밀이 준비되어 있어 미리 요청할 경우 준비가 가능하며 매장 내부에 룸이 있어 미리 예약할 경우 4인부터 6인까지 이용이 가능하다.,,,20230310150443,20250120102725,http://tong.visitkorea.or.kr/cms/resource/16/2952016_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2952016_image3_1.jpg,Type3,6,16,26,350,FD,FD01,FD010100,A05,A0502,A05020100,부산광역시 해운대구 해운대해변로298번길 47,,48099,129.1674016555,35.1617297426,6
2758469,12,소두방공원,,"소두방공원의 ‘소두방’은 솥뚜껑을 닮았다는 것에서 유래된 정관의 옛 지명이다. 이 공원은 부산 기장군 정관읍의 대표 산림형 공원으로 정관박물관, 정관도서관, 축구장 등의 체육시설, 어린이놀이시설 등이 있어 주민들의 이용도가 높은 공원이다. 소두방공원 산책로에는 맨발 걷기를 할 수 있는 황톳길도 조성되어 있어 맨발 걷기에도 좋으며, 세족장과 먼지털이기를 설치하여 주민들의 만족도를 높이고 있다. 황톳길은 기장군에서 주 3회 산책로 정비를 실시하고 있다. 아이들이 뛰어놀기 좋은 자연친화 놀이시설은 놀이와 교육이 함께하는 입체적 콘텐츠를 도입하여 만들었다. 숲속배움마당, 숲속감성놀이마당, 숲속모험놀이마당의 세 개의 단층 공간으로 구성되어 있으며, 공간마다의 이동은 미끄럼틀, 경사놀이터를 이용하도록 했다. 각각의 공간별 콘셉트에 맞춰 통나무건너기, 숲속오두막, 숲속나무건너기, 통과놀이대, 숲속인디언집, 해먹, 낙수놀이대, 피크닉장 등을 설치했고, 아이들이 신나고 안전하게 뛰어놀 수 있도록 바닥이 우드칩과 잔디로 포장되어 있다.",,,20211019012117,20250305104024,http://tong.visitkorea.or.kr/cms/resource/82/3336582_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/3336582_image3_1.jpg,Type3,6,3,26,710,VE,VE03,VE030100,A02,A0202,A02020700,부산광역시 기장군 정관읍 방곡리,,46019,129.1843288936,35.3291390743,6
1607335,12,소림사(부산),,"대한조계종 소림사는 1913년 승려 송영이 창건하였으며, 해방 직후인 1945년 비구니 정금광이 인수하였다. 1948년 순 한국식 불단으로 개조하여 가람을 수호하며 포교 활동을 활발하게 했다. 소림사는 부산 대중 불교의 산실이자 부산 지역의 지도적인 재가 불자를 양성한 대표 사찰이다. 산림 법회를 60여년간 지속해 오고 있으며 그밖에 다양한 법회와 기도 등을 행하고 있다. 소림사의 전각은 무량수전과 대웅전이 있으며, 무량수전에는 본존불인 아미타불상과 좌우에 관음보살상, 지장보살상을 봉안하고 있다. 무량수전 내에는 신중단, 칠성단, 독성단, 산신단 등이 있고, 대웅전은 석가모니 불상과 관세음보살상, 대세지보살상을 봉안하고 있으며, 지장보살상, 홍법대사상, 부동명왕상도 함께 봉안하고 있다.",,,20120419224920,20251127134813,http://tong.visitkorea.or.kr/cms/resource/09/3561509_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/3561509_image3_1.jpg,Type1,6,5,26,170,HS,HS03,HS030100,A02,A0201,A02010800,부산광역시 동구 초량상로65번길 7 (초량동),,48812,129.0373336157,35.1177378193,6
2784320,39,소문난원조조방낙지본점,,"낙지볶음을 전문으로 하는 원조 조방낙지는 부산 동래구청 근처 조방낙지 골목의 대표 맛집으로 유명하다. 1인 기준 가격이 합리적이면서 대중적인 맛이라, 언제든지 한 끼 식사로 가볍게 즐길 수 있다. 조방낙지는 얼마큼 소스가 졸여지느냐에 따라 맛을 좌우하는데 개인의 취향에 따라 양념의 진하기를 조절할 수 있다. 특히 어린이와 함께 먹기에는 기본양념이 다소 자극적일 수 있으므로, 양념을 적게 넣어야 한다.",,,20211201191108,20250828090748,http://tong.visitkorea.or.kr/cms/resource/25/2787525_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2787525_image3_1.jpg,Type3,6,6,26,260,FD,FD01,FD010100,A05,A0502,A05020100,부산광역시 동래구 명륜로94번길 37 (명륜동),,47808,129.0839355318,35.2040345702,6
